__CreatedOn,__ModifiedOn,__Owner,__Status,accessible_event,calendar_date,calendar_date_group,calendar_id,calendar_time_of_day,cost_notes,event_category,event_dates,event_description,event_email,event_enddate,event_expirydate,event_features,event_image,event_locations,event_name,event_price,event_price_adult,event_price_child,event_price_high,event_price_low,event_price_pwyc,event_price_senior,event_price_student,event_price_youth,event_startdate,event_status,event_sub_category,event_telephone,event_telephone_ext,event_theme,event_website,facebook_url,featured_event,free_event,id,instagram_url,other_event_category,other_event_sub_category,partnerships,reservations_required,short_description,short_name,submission_id,ticket_email,ticket_telephone,ticket_telephone_ext,ticket_website,twitter_url
2025-06-12T12:12:10.839-04:00,2025-06-12T12:12:10.839-04:00,c3api_config,,Yes,2025-10-26T22:00:00-04:00,2025-10-26,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,A variety show that combines stand-up comedy and musical improv for a unique and unforgettable experience. Our performers will have you singing and laughing along as they put their own spin on classic songs and entertain you with their hilarious stand-up routines. Sunday Funday at Backroom Comedy Club is the perfect way to unwind after a long week.,backroomcomedyclub@gmail.com,2025-12-28T22:00:00-05:00,2025-12-28T23:50:00-05:00,,,,Wyrdos Carnival,15.00,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-12T22:00:00-04:00,Approved,,416-579-0940,NA,,https://www.eventbrite.ca/e/10pm-sunday-nights-pro-hilarious-comedy-variety-talents-show-toronto-tickets-623888215447?aff=ebdsoporgprofile,NA,No,No,2447c525-086c-473a-9630-ef335d4252b0,NA,NA,NA,,Yes,A variety show that combines stand-up comedy and musical improv for a unique and unforgettable experience. Our performer,Wyrdos Carnival,7fc8d61a-a66e-49a6-98f1-c161ff75c52d,backroomcomedyclub@gmail.com,416-579-0940,NA,https://www.eventbrite.ca/e/10pm-sunday-nights-pro-hilarious-comedy-variety-talents-show-toronto-tickets-623888215447?aff=ebdsoporgprofile,NA
2025-06-12T12:12:11.924-04:00,2025-06-12T12:12:11.924-04:00,c3api_config,,Yes,2025-12-14T22:00:00-05:00,2025-12-14,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,A variety show that combines stand-up comedy and musical improv for a unique and unforgettable experience. Our performers will have you singing and laughing along as they put their own spin on classic songs and entertain you with their hilarious stand-up routines. Sunday Funday at Backroom Comedy Club is the perfect way to unwind after a long week.,backroomcomedyclub@gmail.com,2025-12-28T22:00:00-05:00,2025-12-28T23:50:00-05:00,,,,Wyrdos Carnival,15.00,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-12T22:00:00-04:00,Approved,,416-579-0940,NA,,https://www.eventbrite.ca/e/10pm-sunday-nights-pro-hilarious-comedy-variety-talents-show-toronto-tickets-623888215447?aff=ebdsoporgprofile,NA,No,No,eb0e2ac3-235d-4e68-81b4-1bf382b9f87e,NA,NA,NA,,Yes,A variety show that combines stand-up comedy and musical improv for a unique and unforgettable experience. Our performer,Wyrdos Carnival,7fc8d61a-a66e-49a6-98f1-c161ff75c52d,backroomcomedyclub@gmail.com,416-579-0940,NA,https://www.eventbrite.ca/e/10pm-sunday-nights-pro-hilarious-comedy-variety-talents-show-toronto-tickets-623888215447?aff=ebdsoporgprofile,NA
2025-07-31T15:45:55.908-04:00,2025-07-31T15:45:55.908-04:00,c3api_config,,Yes,2025-10-09T08:00:00-04:00,2025-10-09,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Discover Hyunsun Park's captivating collection of gouache paintings that evoke empathy and connection. Each painting is a window into personal and shared experiences-- stories of survival, resilience, and the search for meaning.

Join the Artists for the opening reception on Saturday, August 9, 2 to 4 p.m. Light refreshments provided.",eccartgallery@toronto.ca,2025-10-30T08:00:00-04:00,2025-10-30T18:00:00-04:00,,,,"Stars, Scars Etched in Blue Art Exhibition",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-08T08:00:00-04:00,Approved,,416-394-8628,NA,,https://www.hyunsunillust.com/,NA,No,Yes,1c09e03a-6741-4117-a401-a59148c44448,NA,NA,NA,,No,Discover Hyunsun Park's captivating collection of gouache paintings that evoke empathy and connection. Each painting is ,"Stars, Scars Etched in Blue Art Exhibition",aac5c804-1f4b-4159-82b0-34c068943744,NA,NA,NA,NA,NA
2025-07-31T15:45:56.057-04:00,2025-07-31T15:45:56.057-04:00,c3api_config,,Yes,2025-10-10T08:00:00-04:00,2025-10-10,4a75ca32-c2b0-4baa-a0ee-703cd9e53b03,Day Event,NA,,,"Discover Hyunsun Park's captivating collection of gouache paintings that evoke empathy and connection. Each painting is a window into personal and shared experiences-- stories of survival, resilience, and the search for meaning.

Join the Artists for the opening reception on Saturday, August 9, 2 to 4 p.m. Light refreshments provided.",eccartgallery@toronto.ca,2025-10-30T08:00:00-04:00,2025-10-30T18:00:00-04:00,,,,"Stars, Scars Etched in Blue Art Exhibition",NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-08-08T08:00:00-04:00,Approved,,416-394-8628,NA,,https://www.hyunsunillust.com/,NA,No,Yes,8e0856fe-c0a9-4263-92e1-ccb5b747ddc1,NA,NA,NA,,No,Discover Hyunsun Park's captivating collection of gouache paintings that evoke empathy and connection. Each painting is ,"Stars, Scars Etched in Blue Art Exhibition",aac5c804-1f4b-4159-82b0-34c068943744,NA,NA,NA,NA,NA
2025-07-31T16:05:23.755-04:00,2025-07-31T16:05:23.755-04:00,c3api_config,,Yes,2025-11-02T14:00:00-05:00,2025-11-02,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,Soulpepper Theatre offers a Free 25 & Under program. See website for details.,,,"The past never really stays in the past.  

A group of old classmates self-declared the “Multi-Ethnic Reject Group” reunites to pre-game their twentieth high school reunion, but nostalgia quickly turns into something darker. 

As drinks flow and old wounds resurface, they confront the choices that shaped them, the friendships that endured or crumbled, and the presence of something, or someone they can’t escape. 

Sharp, theatrical, and deeply moving, this is a reckoning for elder millennials, caught between who they were, who they’ve become, and the world they never saw coming. When the night ends, will they still recognize themselves?
",NA,2025-11-23T14:00:00-05:00,2025-11-23T20:00:00-05:00,,,,The Comeuppance,NA,NA,NA,115.00,45.00,NA,NA,NA,NA,2025-10-30T20:00:00-04:00,Approved,,NA,NA,,https://www.soulpepper.ca/performances/thecommeupance,https://www.facebook.com/SoulpepperTheatre/,No,No,3729b245-4cb6-44ef-b3b7-7ccbc7096c1c,soulpeppertheatre,NA,NA,,Yes,"The past never really stays in the past.  

A group of old classmates self-declared the “Multi-Ethnic Reject Group” reun",The Comeuppance,bc05e520-3c50-4f05-8250-2fce0b7cca3d,NA,NA,NA,https://tickets.youngcentre.ca/overview/15189,Soulpepper
2025-07-31T16:05:26.299-04:00,2025-07-31T16:05:26.299-04:00,c3api_config,,Yes,2025-11-21T20:00:00-05:00,2025-11-21,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,Soulpepper Theatre offers a Free 25 & Under program. See website for details.,,,"The past never really stays in the past.  

A group of old classmates self-declared the “Multi-Ethnic Reject Group” reunites to pre-game their twentieth high school reunion, but nostalgia quickly turns into something darker. 

As drinks flow and old wounds resurface, they confront the choices that shaped them, the friendships that endured or crumbled, and the presence of something, or someone they can’t escape. 

Sharp, theatrical, and deeply moving, this is a reckoning for elder millennials, caught between who they were, who they’ve become, and the world they never saw coming. When the night ends, will they still recognize themselves?
",NA,2025-11-23T14:00:00-05:00,2025-11-23T20:00:00-05:00,,,,The Comeuppance,NA,NA,NA,115.00,45.00,NA,NA,NA,NA,2025-10-30T20:00:00-04:00,Approved,,NA,NA,,https://www.soulpepper.ca/performances/thecommeupance,https://www.facebook.com/SoulpepperTheatre/,No,No,8b880656-0df6-462e-b274-1062eebb1a04,soulpeppertheatre,NA,NA,,Yes,"The past never really stays in the past.  

A group of old classmates self-declared the “Multi-Ethnic Reject Group” reun",The Comeuppance,bc05e520-3c50-4f05-8250-2fce0b7cca3d,NA,NA,NA,https://tickets.youngcentre.ca/overview/15189,Soulpepper
2025-10-01T16:07:21.214-04:00,2025-10-01T16:07:21.214-04:00,c3api_config,,Yes,2025-10-23T19:00:00-04:00,2025-10-23,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Back for the sixth year! 

Enjoy can’t-miss comedy with over 20 comics from across Toronto and beyond. Shows include Andrew Phung and Friends, Not Hamilton Improvised, Nkasi Ogbonnah’s Afronaut, and more. 

New this year, enjoy ""Our Cities On Our Stages"", Bad Dog Theatre’s groundbreaking symposium on inclusion and diversity. This full day of activities will dovetail into an improv presentation.",boxoffice@theatrecentre.org,2025-10-25T19:00:00-04:00,2025-10-25T19:00:00-04:00,,,,Comedy is Art Festival,NA,NA,NA,30.00,25.00,NA,NA,NA,NA,2025-10-23T19:00:00-04:00,Approved,,416-538-0988,NA,,https://theatrecentre.org/event/comedy-is-art-2025/,facebook.com/thetheatrecentre,No,No,cd591b22-aba6-4b12-89b0-8f395350c615,thetheatrecentre,NA,NA,,No,"Back for the sixth year! 

Enjoy can’t-miss comedy with over 20 comics from across Toronto and beyond. Shows include And",Comedy is Art Festival,88a2aff9-2ce3-465e-a1ec-7aa1257dc7c6,boxoffice@theatrecentre.org,416-538-0988,NA,https://theatrecentre.org/event/comedy-is-art-2025/,NA
2025-10-01T16:07:21.425-04:00,2025-10-01T16:07:21.425-04:00,c3api_config,,Yes,2025-10-24T19:00:00-04:00,2025-10-24,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Back for the sixth year! 

Enjoy can’t-miss comedy with over 20 comics from across Toronto and beyond. Shows include Andrew Phung and Friends, Not Hamilton Improvised, Nkasi Ogbonnah’s Afronaut, and more. 

New this year, enjoy ""Our Cities On Our Stages"", Bad Dog Theatre’s groundbreaking symposium on inclusion and diversity. This full day of activities will dovetail into an improv presentation.",boxoffice@theatrecentre.org,2025-10-25T19:00:00-04:00,2025-10-25T19:00:00-04:00,,,,Comedy is Art Festival,NA,NA,NA,30.00,25.00,NA,NA,NA,NA,2025-10-23T19:00:00-04:00,Approved,,416-538-0988,NA,,https://theatrecentre.org/event/comedy-is-art-2025/,facebook.com/thetheatrecentre,No,No,def2715f-55a5-4592-ad11-3c7248394c75,thetheatrecentre,NA,NA,,No,"Back for the sixth year! 

Enjoy can’t-miss comedy with over 20 comics from across Toronto and beyond. Shows include And",Comedy is Art Festival,88a2aff9-2ce3-465e-a1ec-7aa1257dc7c6,boxoffice@theatrecentre.org,416-538-0988,NA,https://theatrecentre.org/event/comedy-is-art-2025/,NA
2025-09-19T17:16:04.869-04:00,2025-09-19T17:16:04.869-04:00,c3api_config,,Yes,2025-10-04T18:00:00-04:00,2025-10-04,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"Come to a joyful evening celebration filled with live music, aerial show, face painting, a craft table and, last but not least, hot chocolate and apple cider!

Enjoy The Enchanted Forest, performed by Hercinia Arts Collective – a magical story that features three birds and two forest spirits, brought to life through aerial arts, stilt dancing, physical theatre, with room for little ones to learn how to juggle.

We’re also thrilled to present a Roda de Samba with renowned musician Carlos Cardozo and his ensemble: Ian Felix, Matheus Coelho, André Valério, and Baiano. Get ready to move to the rhythm and enjoy the colourful energy of Brazil!

Say no more, come see for yourself and celebrate fall.",info@jamii.ca,2025-10-04T18:00:00-04:00,2025-10-04T20:00:00-04:00,,,,Joy in the Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-04T18:00:00-04:00,Approved,,NA,NA,,https://www.jamii.ca/outdoor-events/2025-davidcrombiepark-october2025,https://www.facebook.com/Jamii.ESP/,No,Yes,21f8a6d4-b0d7-4c28-ace1-d9cdc81482c8,jamiiesplanade,NA,NA,,No,"Come to a joyful evening celebration filled with live music, aerial show, face painting, a craft table and, last but not",Joy in the Park,023cce13-3c85-4726-8491-656191541853,NA,NA,NA,NA,NA
2025-09-19T17:21:08.637-04:00,2025-09-19T17:21:08.637-04:00,c3api_config,,Yes,2025-11-20T19:00:00-05:00,2025-11-20,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,68d5dbf9-f926-4e3e-b14e-b2e949b51fdf,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
2025-09-19T17:21:08.826-04:00,2025-09-19T17:21:08.826-04:00,c3api_config,,Yes,2025-11-21T20:00:00-05:00,2025-11-21,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,d0750f6d-bf74-4282-b594-60e026b2d8fc,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
2025-09-19T17:21:09.794-04:00,2025-09-19T17:21:09.794-04:00,c3api_config,,Yes,2025-11-30T19:00:00-05:00,2025-11-30,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,00d78739-b84f-4d14-90ec-12c9b5ca55fd,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
2025-09-19T17:21:10.111-04:00,2025-09-19T17:21:10.111-04:00,c3api_config,,Yes,2025-12-04T16:00:00-05:00,2025-12-04,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,0aa031b6-f242-46fd-af2a-95e8b0d16081,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
2025-09-19T17:21:10.399-04:00,2025-09-19T17:21:10.399-04:00,c3api_config,,Yes,2025-12-06T18:00:00-05:00,2025-12-06,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Night Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,0c45dde7-f010-4332-afb9-974dc8d49443,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
2025-09-19T17:21:10.909-04:00,2025-09-19T17:21:10.909-04:00,c3api_config,,Yes,2025-12-11T16:00:00-05:00,2025-12-11,a4f795ff-e94f-46bd-a1c3-c94ec1549567,Day Event,NA,,,"The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and holiday cheer! 

Enjoy a merry mix of classic sketches from our celebrated archives, hilarious new material, and the uproarious improv antics that have made us legendary. It’s a perfect way to add laughter and joy to your holiday season!",NA,2025-12-28T19:00:00-05:00,2025-12-28T19:00:00-05:00,,,,Let It Snowball,48.00,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-20T19:00:00-05:00,Approved,,NA,NA,,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA,No,No,ac62e7f7-59c1-43d6-878d-988eddcf25a7,NA,NA,NA,,Yes,The weather outside is frightful! Light up your winter with this delightful comedy spectacular brimming with glee and ho,Let It Snowball,dbe29eb9-b938-4f0b-afde-ec8ab558bc1a,NA,NA,NA,https://www.secondcity.com/shows/toronto/let-it-snowball-tor,NA
